"","站名","年","月","PM2.5 天數","PM10 天數","PM2.5 average","PM10 average","縣市","鄉鎮"
"5718","小港","2017","11",18,0,40.1776734738691,84.3549967061924,"高雄市","小港區"
"5719","中山","2017","11",0,0,11.1385337525205,26.9828566723132,"臺北市","中山區"
"5720","中壢","2017","11",2,0,12.6766304347826,42.7947118702553,"桃園市","中壢區"
"5721","仁武","2017","11",16,3,38.9346069389548,93.9595559271646,"高雄市","仁武區"
"5722","斗六","2017","11",5,0,26.3812801932367,58.4572463768116,"雲林縣","斗六市"
"5723","冬山","2017","11",0,0,6.73978919631094,21.6324659639877,"宜蘭縣","冬山鄉"
"5724","古亭","2017","11",0,0,11.7689009661836,20.3910455486542,"臺北市","大安區"
"5725","左營","2017","11",16,0,40.5155569176565,87.1181324110672,"高雄市","左營區"
"5726","平鎮","2017","11",1,0,12.032565622783,36.5831002331002,"桃園市","平鎮區"
"5727","永和","2017","11",0,0,13.1265837725077,22.8397012830165,"新北市","永和區"
"5728","安南","2017","11",8,0,27.687892367612,73.0861576825793,"臺南市","安南區"
"5729","朴子","2017","11",5,3,22.1609903381643,85.699154589372,"嘉義縣","朴子市"
"5730","汐止","2017","11",0,0,13.5139218269653,22.5714536671058,"新北市","汐止區"
"5731","竹山","2017","11",15,0,37.3571859903382,59.6334541062802,"南投縣","竹山鎮"
"5732","竹東","2017","11",2,0,16.8517353359761,27.1563241106719,"新竹縣","竹東鎮"
"5733","西屯","2017","11",2,0,17.9183574879227,44.2415097264202,"臺中市","西屯區"
"5734","沙鹿","2017","11",2,0,13.4775,39.3720755693582,"臺中市","沙鹿區"
"5735","宜蘭","2017","11",0,0,8.00332125603865,23.7940090261887,"宜蘭縣","宜蘭市"
"5736","忠明","2017","11",4,0,19.0932553798858,34.7295979986197,"臺中市","南屯區"
"5737","松山","2017","11",0,0,11.9462733662219,19.393399622244,"臺北市","松山區"
"5738","板橋","2017","11",1,0,11.7295180061484,27.747784914361,"新北市","板橋區"
"5739","林口","2017","11",1,0,18.6427865612648,36.5445410628019,"新北市","林口區"
"5740","林園","2017","11",9,0,32.411635767614,69.2193953510258,"高雄市","林園區"
"5741","花蓮","2017","11",0,0,6.98751097935881,20.3909420289855,"花蓮縣","花蓮市"
"5742","金門","2017","11",6,1,29.5990824805756,56.9009838631578,"金門縣","金城鎮"
"5743","前金","2017","11",14,0,40.4342724647587,82.3686184967249,"高雄市","前金區"
"5744","前鎮","2017","11",25,0,43.6812582345191,82.9549879227053,"高雄市","前鎮區"
"5745","南投","2017","11",5,0,25.077766798419,55.2322408871322,"南投縣","南投市"
"5746","屏東","2017","11",20,0,39.2304347826087,79.618235068072,"屏東縣","屏東市"
"5747","恆春","2017","11",0,0,10.8365832235397,25.2230292050944,"屏東縣","恆春鎮"
"5748","美濃","2017","11",5,0,30.9343771566598,66.3044513457557,"高雄市","美濃區"
"5749","苗栗","2017","11",2,0,21.3198723505074,39.5788837211606,"苗栗縣","苗栗市"
"5750","埔里","2017","11",2,0,25.3052536231884,41.8101449275362,"南投縣","埔里鎮"
"5751","桃園","2017","11",2,0,14.1882150699542,30.8697891963109,"桃園市","桃園區"
"5752","馬公","2017","11",0,0,15.3837231005709,33.356884057971,"澎湖縣","馬公市"
"5753","馬祖","2017","11",6,0,24.2676069703244,43.9669685990338,"連江縣","南竿鄉"
"5754","基隆","2017","11",0,0,10.1542270531401,19.8240777338603,"基隆市","信義區"
"5755","崙背","2017","11",7,3,26.4017457180501,77.1775334870444,"雲林縣","崙背鄉"
"5756","淡水","2017","11",0,0,10.7932367149758,25.5025362318841,"新北市","淡水區"
"5757","麥寮","2017","11",4,3,26.1082422046552,86.1942907334212,"雲林縣","麥寮鄉"
"5758","善化","2017","11",9,0,29.7370059288538,70.8790843214756,"臺南市","善化區"
"5759","富貴角","2017","11",2,0,20.0098118869858,46.9843908189446,"新北市","石門區"
"5760","復興","2017","11",18,0,39.0424286919539,83.3648166447079,"高雄市","前鎮區"
"5761","湖口","2017","11",1,0,13.2574337831084,38.7777986006996,"新竹縣","湖口鄉"
"5762","菜寮","2017","11",0,0,10.4630346947738,28.8213940648723,"新北市","三重區"
"5763","陽明","2017","11",0,0,3.74167764602547,7.14748274672188,"臺北市","北投區"
"5764","新竹","2017","11",2,0,15.3699330259113,30.6852876592007,"新竹市","東區"
"5765","新店","2017","11",0,0,11.7832784365393,23.4734299516908,"新北市","新店區"
"5766","新莊","2017","11",0,0,8.59967610891524,26.8907608695652,"新北市","新莊區"
"5767","新港","2017","11",5,0,26.5634826526131,72.2929183135705,"嘉義縣","新港鄉"
"5768","新營","2017","11",7,1,27.8846739130435,84.7776054018445,"臺南市","新營區"
"5769","楠梓","2017","11",18,4,40.1261473429952,101.701948836188,"高雄市","楠梓區"
"5770","萬里","2017","11",0,0,14.3903883556057,41.5126725327812,"新北市","萬里區"
"5771","萬華","2017","11",0,0,11.4030138339921,27.4073671497585,"臺北市","萬華區"
"5772","嘉義","2017","11",11,0,30.045174571805,68.2766304347826,"嘉義市","西區"
"5773","彰化","2017","11",2,0,20.1106303720434,41.5798913043478,"彰化縣","彰化市"
"5774","臺西","2017","11",3,1,22.1747364953887,51.9257837573055,"雲林縣","臺西鄉"
"5775","臺東","2017","11",0,0,6.70049407114625,28.3657334211682,"臺東縣","臺東市"
"5776","臺南","2017","11",9,0,29.376719053893,69.3712670180062,"臺南市","中西區"
"5777","鳳山","2017","11",21,4,43.3662329819939,99.5924407114624,"高雄市","鳳山區"
"5778","潮州","2017","11",18,0,39.7852821695213,89.5811241294937,"屏東縣","潮州鎮"
"5779","線西","2017","11",2,0,22.5669137022398,42.8786292880496,"彰化縣","線西鄉"
"5780","橋頭","2017","11",16,0,38.4047760210804,79.0744345630215,"高雄市","橋頭區"
"5781","頭份","2017","11",2,0,19.1563085242881,33.8019773825209,"苗栗縣","頭份鎮"
"5782","龍潭","2017","11",2,0,14.2667874396135,35.3350672877847,"桃園市","龍潭區"
"5783","豐原","2017","11",3,0,15.3381697408871,32.9727217830479,"臺中市","豐原區"
"5784","關山","2017","11",0,0,8.93055006587615,24.7810002195872,"臺東縣","關山鎮"
"5785","觀音","2017","11",2,0,18.6670948616601,48.0247584541063,"桃園市","觀音區"
"5786","二林","2018","11",6,0,23.7865942028986,61.3210913482653,"彰化縣","二林鎮"
"5787","三重","2018","11",1,0,12.2455314009662,43.0591787439614,"新北市","三重區"
"5788","三義","2018","11",5,0,22.0804904636426,33.1324879227053,"苗栗縣","三義鄉"
"5789","土城","2018","11",1,0,17.8729813664596,28.4581239412761,"新北市","土城區"
"5790","士林","2018","11",1,0,11.7152261747914,25.5287714097497,"臺北市","北投區"
"5791","大同","2018","11",1,0,12.7512077294686,36.1806794654621,"臺北市","大同區"
"5792","大里","2018","11",3,0,17.9092995169082,50.5326086956522,"臺中市","大里區"
"5793","大園","2018","11",1,0,13.6507740447958,31.1371651295564,"桃園市","大園區"
"5794","大寮","2018","11",21,0,38.6682787594616,67.1826447706883,"高雄市","大寮區"
"5795","小港","2018","11",12,0,31.5175230566535,68.9073814229249,"高雄市","小港區"
"5796","中山","2018","11",1,0,13.1055116381203,29.662187088274,"臺北市","中山區"
"5797","中壢","2018","11",1,0,10.2312176108915,37.5028348704436,"桃園市","中壢區"
"5798","仁武","2018","11",9,0,30.7435441370224,70.5944828722003,"高雄市","仁武區"
"5799","斗六","2018","11",11,0,34.8563735177866,63.0692248572683,"雲林縣","斗六市"
"5800","冬山","2018","11",0,0,6.6661231884058,21.0037902315076,"宜蘭縣","冬山鄉"
"5801","古亭","2018","11",1,0,16.0871917937135,29.5491912978326,"臺北市","大安區"
"5802","左營","2018","11",7,0,29.8043117510509,72.2594375431332,"高雄市","左營區"
"5803","平鎮","2018","11",2,0,15.656571930485,34.5193911161302,"桃園市","平鎮區"
"5804","永和","2018","11",1,0,12.0433300395257,23.5832015810277,"新北市","永和區"
"5805","安南","2018","11",10,0,31.0667599912165,73.6661111111111,"臺南市","安南區"
"5806","朴子","2018","11",7,0,26.638768115942,68.6371980676329,"嘉義縣","朴子市"
"5807","汐止","2018","11",1,0,10.3977931488801,22.1421427415707,"新北市","汐止區"
"5808","竹山","2018","11",11,0,33.588768115942,54.4181927975406,"南投縣","竹山鎮"
"5809","竹東","2018","11",0,0,14.0015913611822,29.2422015182885,"新竹縣","竹東鎮"
"5810","西屯","2018","11",7,0,24.183152173913,46.9362922705314,"臺中市","西屯區"
"5811","沙鹿","2018","11",5,0,20.6282004830918,39.1937245122028,"臺中市","沙鹿區"
"5812","宜蘭","2018","11",0,0,9.39039855072464,21.1639163372859,"宜蘭縣","宜蘭市"
"5813","忠明","2018","11",6,0,23.5305555555556,41.4117039964866,"臺中市","南屯區"
"5814","松山","2018","11",1,0,12.2967995169082,27.4640096618357,"臺北市","松山區"
"5815","板橋","2018","11",1,0,16.3070322793149,28.8264108476065,"新北市","板橋區"
"5816","林口","2018","11",1,0,9.91354303908652,33.8006587615283,"新北市","林口區"
"5817","林園","2018","11",22,0,37.7858695652174,75.8332125603865,"高雄市","林園區"
"5818","花蓮","2018","11",0,0,4.31474057343623,21.6417149758454,"花蓮縣","花蓮市"
"5819","金門","2018","11",0,0,22.6668046928916,46.3349465148378,"金門縣","金城鎮"
"5820","前金","2018","11",14,0,34.7837860874188,69.945367494824,"高雄市","前金區"
"5821","前鎮","2018","11",14,0,34.3331223727963,73.3658234519104,"高雄市","前鎮區"
"5822","南投","2018","11",8,0,26.942215164063,56.0873572683355,"南投縣","南投市"
"5823","屏東","2018","11",17,0,36.4962423928728,65.0067342681473,"屏東縣","屏東市"
"5824","恆春","2018","11",0,0,5.64092659184192,8.99730213557462,"屏東縣","恆春鎮"
"5825","美濃","2018","11",3,0,24.0779589371981,58.0527119016249,"高雄市","美濃區"
"5826","苗栗","2018","11",3,0,22.1180006587615,44.4561703996487,"苗栗縣","苗栗市"
"5827","埔里","2018","11",3,0,21.7582174722049,42.8941252587992,"南投縣","埔里鎮"
"5828","桃園","2018","11",2,0,15.0509359903382,30.1651992566668,"桃園市","桃園區"
"5829","馬公","2018","11",0,0,14.108805445762,29.418456302152,"澎湖縣","馬公市"
"5830","馬祖","2018","11",1,0,19.477208681013,37.8039855072464,"連江縣","南竿鄉"
"5831","基隆","2018","11",0,0,10.3435668799799,24.2965821256039,"基隆市","信義區"
"5832","崙背","2018","11",8,0,24.8675779534475,58.829708681013,"雲林縣","崙背鄉"
"5833","淡水","2018","11",0,0,12.3199102829538,23.6843214756258,"新北市","淡水區"
"5834","麥寮","2018","11",9,1,28.7909200702679,70.3425438528508,"雲林縣","麥寮鄉"
"5835","善化","2018","11",8,0,31.5750086266391,67.8817028985507,"臺南市","善化區"
"5836","富貴角","2018","11",0,0,12.460395100069,38.4966097308489,"新北市","石門區"
"5837","復興","2018","11",10,0,31.4077360562143,70.3895839949101,"高雄市","前鎮區"
"5838","湖口","2018","11",2,0,16.872095959596,36.3503623188406,"新竹縣","湖口鄉"
"5839","菜寮","2018","11",1,0,10.0769323671498,28.9051493192798,"新北市","三重區"
"5840","陽明","2018","11",0,0,5.94340140535793,12.0033279839916,"臺北市","北投區"
"5841","新竹","2018","11",2,0,20.6724582784365,35.7710748792271,"新竹市","東區"
"5842","新店","2018","11",0,0,10.8389782922392,23.1435012652404,"新北市","新店區"
"5843","新莊","2018","11",1,0,11.1677261747914,27.915662055336,"新北市","新莊區"
"5844","新港","2018","11",8,0,30.8704796411318,66.8891304347826,"嘉義縣","新港鄉"
"5845","新營","2018","11",14,0,37.6399852562896,69.064779785432,"臺南市","新營區"
"5846","楠梓","2018","11",18,0,40.225,76.1502964426877,"高雄市","楠梓區"
"5847","萬里","2018","11",0,0,11.980588493632,39.5618083003953,"新北市","萬里區"
"5848","萬華","2018","11",1,0,11.4892433653303,26.5508563899868,"臺北市","萬華區"
"5849","嘉義","2018","11",9,0,31.5121486605182,67.7611714975845,"嘉義市","西區"
"5850","彰化","2018","11",6,0,22.132996001999,45.3585463761626,"彰化縣","彰化市"
"5851","臺西","2018","11",3,0,21.868538647343,49.7765700483092,"雲林縣","臺西鄉"
"5852","臺東","2018","11",0,0,4.4737215320911,17.4056049626702,"臺東縣","臺東市"
"5853","臺南","2018","11",8,0,31.3512675711017,68.772279785432,"臺南市","中西區"
"5854","鳳山","2018","11",14,0,34.5630102988799,68.5353370663153,"高雄市","鳳山區"
"5855","潮州","2018","11",12,0,32.7777705386401,68.7716018884497,"屏東縣","潮州鎮"
"5856","線西","2018","11",5,0,22.1039361001318,45.8136418533158,"彰化縣","線西鄉"
"5857","橋頭","2018","11",26,0,45.9543788819876,71.9374462011419,"高雄市","橋頭區"
"5858","頭份","2018","11",2,0,19.4800724637681,35.0542215634607,"苗栗縣","頭份鎮"
"5859","龍潭","2018","11",2,0,17.5101047960868,35.0816478091364,"桃園市","龍潭區"
"5860","豐原","2018","11",4,0,20.5866028295376,39.2663524559675,"臺中市","豐原區"
"5861","關山","2018","11",0,0,8.56400922431243,20.1823561703997,"臺東縣","關山鎮"
"5862","觀音","2018","11",1,0,20.2049071542493,35.8513242675199,"桃園市","觀音區"
"5863","二林","2012","12",13,0,33.1546215005191,60.9637096774194,"彰化縣","二林鎮"
"5864","三重","2012","12",13,0,32.792095269092,66.5815217391304,"新北市","三重區"
"5865","三義","2012","12",4,0,24.711085256492,36.5031716180033,"苗栗縣","三義鄉"
"5866","土城","2012","12",4,0,23.0185417084085,37.9276637341153,"新北市","土城區"
"5867","士林","2012","12",3,0,21.5004424631002,39.9014726507714,"臺北市","北投區"
"5868","大同","2012","12",8,0,28.2122380891666,53.0435579497641,"臺北市","大同區"
"5869","大里","2012","12",14,0,36.8589940554614,60.5392857142857,"臺中市","大里區"
"5870","大園","2012","12",7,0,27.8704223778594,40.7044710782439,"桃園市","大園區"
"5871","大寮","2012","12",26,0,51.0267542181988,74.1633356708742,"高雄市","大寮區"
"5872","小港","2012","12",29,0,49.941139657444,72.8891888733053,"高雄市","小港區"
"5873","中山","2012","12",2,0,23.5240721176906,38.561509201411,"臺北市","中山區"
"5874","中壢","2012","12",6,0,24.55201028518,58.6581229546517,"桃園市","中壢區"
"5875","仁武","2012","12",26,0,46.3860448807854,85.8360696368849,"高雄市","仁武區"
"5876","斗六","2012","12",19,0,42.4351435525122,69.8835354618706,"雲林縣","斗六市"
"5877","冬山","2012","12",2,0,16.3168111691955,33.6153576437588,"宜蘭縣","冬山鄉"
"5878","古亭","2012","12",2,0,23.311870457733,44.2076214458753,"臺北市","大安區"
"5879","臺西","2012","12",6,0,27.7891484975987,50.3070944366526,"雲林縣","臺西鄉"
"5880","臺東","2012","12",0,0,10.8540790088827,26.1431977559607,"臺東縣","臺東市"
"5881","臺南","2012","12",18,0,40.3582015810277,70.148492286115,"臺南市","中西區"
"5882","左營","2012","12",28,1,50.0928641251222,87.2309809171661,"高雄市","左營區"
"5883","平鎮","2012","12",1,0,19.8032809056301,52.0397966339411,"桃園市","平鎮區"
"5884","永和","2012","12",4,0,24.1436100131752,44.4205372701165,"新北市","永和區"
"5885","安南","2012","12",13,0,35.3122210888691,72.6616143907518,"臺南市","安南區"
"5886","朴子","2012","12",16,1,36.4888382421692,77.2165147265077,"嘉義縣","朴子市"
"5887","汐止","2012","12",1,0,17.3597369203961,36.2158453397934,"新北市","汐止區"
"5888","竹山","2012","12",23,1,47.659043854696,57.7347950464133,"南投縣","竹山鎮"
"5889","竹東","2012","12",2,0,19.6382071061244,35.7454683581963,"新竹縣","竹東鎮"
"5890","西屯","2012","12",10,0,32.4317388370592,60.0988779803647,"臺中市","西屯區"
"5891","沙鹿","2012","12",13,0,34.0742753623188,47.42198457223,"臺中市","沙鹿區"
"5892","宜蘭","2012","12",3,0,19.9423913043478,34.2408543712015,"宜蘭縣","宜蘭市"
"5893","忠明","2012","12",9,0,30.130782338033,48.4147966339411,"臺中市","南屯區"
"5894","松山","2012","12",1,0,18.6501391899358,37.0804273449785,"臺北市","松山區"
"5895","板橋","2012","12",5,0,24.1148104466828,42.5202781673679,"新北市","板橋區"
"5896","林口","2012","12",2,0,19.4880254154448,35.1005183456095,"新北市","林口區"
"5897","林園","2012","12",10,0,32.8114536468674,50.8411177999186,"高雄市","林園區"
"5898","花蓮","2012","12",0,0,13.6198924731183,26.1150654511454,"花蓮縣","花蓮市"
"5899","金門","2012","12",19,5,41.1823515661524,86.8550490883591,"金門縣","金城鎮"
"5900","前金","2012","12",27,1,49.1311360448808,88.9368279569892,"高雄市","前金區"
"5901","前鎮","2012","12",26,0,49.167266430452,81.256166801998,"高雄市","前鎮區"
"5902","南投","2012","12",14,0,36.9122625270942,61.0354084321476,"南投縣","南投市"
"5903","屏東","2012","12",25,1,48.5027466105657,76.666783543712,"屏東縣","屏東市"
"5904","恆春","2012","12",0,0,12.4624293425135,22.5480349477544,"屏東縣","恆春鎮"
"5905","美濃","2012","12",16,0,35.9717157550257,54.0632782948702,"高雄市","美濃區"
"5906","苗栗","2012","12",2,0,22.137111873142,43.2363906546936,"苗栗縣","苗栗市"
"5907","埔里","2012","12",11,0,31.2764726507714,40.4325035063114,"南投縣","埔里鎮"
"5908","桃園","2012","12",5,0,23.2335203366059,39.1366462663097,"桃園市","桃園區"
"5909","馬公","2012","12",3,0,23.2329049020968,48.2420349272779,"澎湖縣","馬公市"
"5910","馬祖","2012","12",9,2,31.4584034595605,56.7900070126227,"連江縣","南竿鄉"
"5911","基隆","2012","12",1,0,17.1413893493136,30.0896006751547,"基隆市","信義區"
"5912","崙背","2012","12",14,1,34.0748233183366,64.344443432522,"雲林縣","崙背鄉"
"5913","淡水","2012","12",2,0,21.1593403213504,35.2725237165335,"新北市","淡水區"
"5914","麥寮","2012","12",8,0,29.239783883718,53.205337030898,"雲林縣","麥寮鄉"
"5915","善化","2012","12",18,0,38.1912459093034,73.3196002805049,"臺南市","善化區"
"5916","復興","2012","12",21,2,43.1009803832281,88.538197543457,"高雄市","前鎮區"
"5917","湖口","2012","12",8,0,28.6323465571362,41.0447378357967,"新竹縣","湖口鄉"
"5918","菜寮","2012","12",5,0,21.1868279569892,40.601683029453,"新北市","三重區"
"5919","陽明","2012","12",0,0,9.95552828424497,14.2962609970674,"臺北市","北投區"
"5920","新竹","2012","12",7,0,27.9448340345956,43.9959677419355,"新竹市","東區"
"5921","新店","2012","12",3,0,20.1017146098668,28.6087688478993,"新北市","新店區"
"5922","新莊","2012","12",6,0,26.8972884525479,43.8888131970881,"新北市","新莊區"
"5923","新港","2012","12",13,2,35.4633969090491,86.4637840537209,"嘉義縣","新港鄉"
"5924","新營","2012","12",17,1,38.5380434782609,83.8664839134685,"臺南市","新營區"
"5925","楠梓","2012","12",25,3,47.4260115177016,92.5627045348294,"高雄市","楠梓區"
"5926","萬里","2012","12",0,0,14.4984221598878,47.8634451102894,"新北市","萬里區"
"5927","萬華","2012","12",4,0,24.2351951159145,39.4387564282375,"臺北市","萬華區"
"5928","嘉義","2012","12",23,2,45.7855757029319,84.27611251289,"嘉義市","西區"
"5929","彰化","2012","12",9,0,33.0139508691402,49.9630202903551,"彰化縣","彰化市"
"5930","鳳山","2012","12",28,3,50.1508563899868,93.0332355816227,"高雄市","鳳山區"
"5931","潮州","2012","12",24,1,47.3960484933486,81.1935324493179,"屏東縣","潮州鎮"
"5932","線西","2012","12",6,0,26.7045617464972,49.5264655673141,"彰化縣","線西鄉"
"5933","橋頭","2012","12",28,0,50.7619002082536,79.0850864890136,"高雄市","橋頭區"
"5934","頭份","2012","12",3,0,24.5599366738918,43.4971949509116,"苗栗縣","頭份鎮"
"5935","龍潭","2012","12",1,0,19.5094280816581,51.4314905719183,"桃園市","龍潭區"
"5936","豐原","2012","12",7,0,28.1770492441951,52.1307395976234,"臺中市","豐原區"
"5937","關山","2012","12",0,0,10.3538843179756,22.219600539438,"臺東縣","關山鎮"
"5938","觀音","2012","12",6,0,24.7727910238429,57.8988429172511,"桃園市","觀音區"
"5939","二林","2013","12",19,2,41.0821996259935,73.3469642325883,"彰化縣","二林鎮"
"5940","三重","2013","12",17,2,38.8334785442079,77.4174775960365,"新北市","三重區"
"5941","三義","2013","12",10,1,31.4297515831527,44.9624399676994,"苗栗縣","三義鄉"
"5942","土城","2013","12",15,1,34.5794049520867,49.7227818361821,"新北市","土城區"
"5943","士林","2013","12",13,1,32.3571018742828,50.6602703047303,"臺北市","北投區"
"5944","大同","2013","12",20,2,40.6871599940499,73.1214060308555,"臺北市","大同區"
"5945","大里","2013","12",16,1,41.2405402451686,57.827097108128,"臺中市","大里區"
"5946","大園","2013","12",15,1,36.4143793677104,58.1248743192292,"桃園市","大園區"
"5947","大寮","2013","12",29,4,65.7551532151813,93.7516185699916,"高雄市","大寮區"
"5948","小港","2013","12",29,7,61.9854913085979,105.570605119518,"高雄市","小港區"
"5949","中山","2013","12",18,2,40.371361177392,72.5395628798504,"臺北市","中山區"
"5950","中壢","2013","12",14,2,36.7836754176165,69.8829489234468,"桃園市","中壢區"
"5951","仁武","2013","12",28,3,57.3013172093607,94.1254553819771,"高雄市","仁武區"
"5952","斗六","2013","12",23,1,49.1927302477793,72.7067151175146,"雲林縣","斗六市"
"5953","冬山","2013","12",5,0,21.8348997893177,37.414987887288,"宜蘭縣","冬山鄉"
"5954","古亭","2013","12",13,2,32.5420757363254,56.6361033193081,"臺北市","大安區"
"5955","臺西","2013","12",15,2,36.1114688257044,65.3696767818437,"雲林縣","臺西鄉"
"5956","臺東","2013","12",2,0,16.397961026818,29.8699211611203,"臺東縣","臺東市"
"5957","臺南","2013","12",26,2,56.3440275829827,87.689749883123,"臺南市","中西區"
"5958","左營","2013","12",29,2,61.5606825619448,92.2357288573979,"高雄市","左營區"
"5959","平鎮","2013","12",9,2,28.3913210445469,62.0465236213062,"桃園市","平鎮區"
"5960","永和","2013","12",14,0,33.5889806196608,45.0032672446768,"新北市","永和區"
"5961","安南","2013","12",25,3,50.9417846062306,95.0242626120957,"臺南市","安南區"
"5962","朴子","2013","12",21,4,42.476944488472,95.2589433378994,"嘉義縣","朴子市"
"5963","汐止","2013","12",13,0,34.2529894719586,44.9205570026047,"新北市","汐止區"
"5964","竹山","2013","12",23,1,47.5190243954269,74.0367380982739,"南投縣","竹山鎮"
"5965","竹東","2013","12",8,0,27.1112411431486,40.6524129797271,"新竹縣","竹東鎮"
"5966","西屯","2013","12",15,1,37.6671276685348,58.1972926267281,"臺中市","西屯區"
"5967","沙鹿","2013","12",20,1,43.8695534737647,54.018378915381,"臺中市","沙鹿區"
"5968","宜蘭","2013","12",6,0,27.0073048153343,39.4178938756428,"宜蘭縣","宜蘭市"
"5969","忠明","2013","12",15,1,35.7131837307153,51.6017665130568,"臺中市","南屯區"
"5970","松山","2013","12",13,1,33.6375642823749,46.9439331306719,"臺北市","松山區"
"5971","板橋","2013","12",16,0,36.1226093331633,52.4919939223936,"新北市","板橋區"
"5972","林口","2013","12",13,1,31.4485475370819,49.2319531216796,"新北市","林口區"
"5973","林園","2013","12",23,0,42.8209891440957,59.4238808643437,"高雄市","林園區"
"5974","花蓮","2013","12",6,0,25.4138661712294,31.4232755323218,"花蓮縣","花蓮市"
"5975","金門","2013","12",26,12,62.8046400187003,111.447171575503,"金門縣","金城鎮"
"5976","前金","2013","12",29,5,67.765066513664,101.995383356709,"高雄市","前金區"
"5977","前鎮","2013","12",29,3,61.5103642438743,95.2799789621318,"高雄市","前鎮區"
"5978","南投","2013","12",21,2,42.8926590590335,69.4037464405627,"南投縣","南投市"
"5979","屏東","2013","12",28,4,57.2584889643463,88.0153605437155,"屏東縣","屏東市"
"5980","恆春","2013","12",2,0,16.1006455559401,27.8944850731316,"屏東縣","恆春鎮"
"5981","美濃","2013","12",29,1,55.5476273959794,73.606533426835,"高雄市","美濃區"
"5982","苗栗","2013","12",11,1,31.5877746610566,48.4664945386544,"苗栗縣","苗栗市"
"5983","埔里","2013","12",16,0,36.47184856985,46.3730715287518,"南投縣","埔里鎮"
"5984","桃園","2013","12",12,1,31.5185834502104,50.6036115007013,"桃園市","桃園區"
"5985","馬公","2013","12",12,0,32.3103117429555,57.3019858472523,"澎湖縣","馬公市"
"5986","馬祖","2013","12",26,4,62.6804289387564,91.1001149290946,"連江縣","南竿鄉"
"5987","基隆","2013","12",8,0,25.4261291536888,36.4315259892048,"基隆市","信義區"
"5988","崙背","2013","12",21,2,44.8460428265828,73.9191529601768,"雲林縣","崙背鄉"
"5989","淡水","2013","12",11,1,31.885691213882,45.6259141454618,"新北市","淡水區"
"5990","麥寮","2013","12",18,2,40.5660939691445,70.4343735390369,"雲林縣","麥寮鄉"
"5991","善化","2013","12",26,2,45.7871084618981,84.6127279102384,"臺南市","善化區"
"5992","復興","2013","12",29,4,57.4232896992364,96.8161718871747,"高雄市","前鎮區"
"5993","湖口","2013","12",16,1,37.2252061286073,51.7067661184071,"新竹縣","湖口鄉"
"5994","菜寮","2013","12",14,0,34.9214798758978,48.3841589102809,"新北市","三重區"
"5995","陽明","2013","12",2,0,14.9412624542358,19.7823085461326,"臺北市","北投區"
"5996","新竹","2013","12",14,1,38.7097771085994,51.9510216428788,"新竹市","東區"
"5997","新店","2013","12",9,1,29.323908034462,45.5974587590997,"新北市","新店區"
"5998","新莊","2013","12",13,1,32.4690138327421,49.2769273908722,"新北市","新莊區"
"5999","新港","2013","12",23,3,48.2651220682076,83.754007465964,"嘉義縣","新港鄉"
"6000","新營","2013","12",24,5,52.3982000935016,98.8651823281907,"臺南市","新營區"
"6001","楠梓","2013","12",29,10,55.558844381425,107.995857543578,"高雄市","楠梓區"
"6002","萬里","2013","12",6,2,25.2308343390696,64.4251036235239,"新北市","萬里區"
"6003","萬華","2013","12",14,0,32.7241992359866,47.8898055715975,"臺北市","萬華區"
"6004","嘉義","2013","12",26,3,58.6060127927239,87.8554709082409,"嘉義市","西區"
"6005","彰化","2013","12",19,1,40.864953886693,58.1164286892878,"彰化縣","彰化市"
"6006","鳳山","2013","12",29,9,58.8668557949764,107.442179255994,"高雄市","鳳山區"
"6007","潮州","2013","12",29,7,68.4659169199935,102.503544018787,"屏東縣","潮州鎮"
"6008","線西","2013","12",18,1,38.6021399124485,59.6524129797271,"彰化縣","線西鄉"
"6009","橋頭","2013","12",28,2,57.2273205406095,94.4768249515795,"高雄市","橋頭區"
"6010","頭份","2013","12",10,1,32.3194667067388,50.4083365208891,"苗栗縣","頭份鎮"
"6011","龍潭","2013","12",9,2,27.8225722521573,59.3847666441306,"桃園市","龍潭區"
"6012","豐原","2013","12",7,1,27.1254621955884,38.0740132863039,"臺中市","豐原區"
"6013","關山","2013","12",2,0,15.6426590590335,30.6354498703727,"臺東縣","關山鎮"
"6014","觀音","2013","12",16,2,34.8290035700625,69.7253070678737,"桃園市","觀音區"
"6015","二林","2014","12",25,0,43.2350248629351,66.2418186068256,"彰化縣","二林鎮"
"6016","三重","2014","12",7,0,24.3146914446003,73.7648433847592,"新北市","三重區"
"6017","三義","2014","12",6,0,26.4390698712227,46.4013823366909,"苗栗縣","三義鄉"
"6018","土城","2014","12",9,0,30.4376168770453,54.7986500701262,"新北市","土城區"
"6019","士林","2014","12",4,0,22.5685908878405,47.2794323242762,"臺北市","北投區"
"6020","大同","2014","12",0,0,18.3487026647966,67.1522323515662,"臺北市","大同區"
"6021","大里","2014","12",11,0,35.1306253508475,59.5577687513378,"臺中市","大里區"
"6022","大園","2014","12",5,0,26.4824194423402,64.4802477793361,"桃園市","大園區"
"6023","大寮","2014","12",27,3,50.9775035973844,95.8953472310765,"高雄市","大寮區"
"6024","小港","2014","12",28,8,50.463412172213,105.978728377747,"高雄市","小港區"
"6025","中山","2014","12",1,0,22.8523258532024,71.5788920056101,"臺北市","中山區"
"6026","中壢","2014","12",6,0,24.9440392706872,73.1575753022106,"桃園市","中壢區"
